Time Start Target Weight
2070 1449 1519 1
2070 1468 1516 1
2070 1477 1519 1
2070 1496 1505 1
2070 1541 1642 1
2070 1630 1467 1
2070 1677 1684 1
2070 1699 1902 1
2070 1501 1524 1
2070 1563 1657 1
2070 1449 1477 1
2070 1599 1655 1
2070 1501 1522 1
2070 1840 1453 1
2070 1671 1767 1
2070 1563 1769 1
2070 1707 1764 1
2070 1825 1469 1
2070 1681 1525 1
2070 1683 1525 1
2070 1681 1683 1
2070 1650 1668 1
2072 1541 1642 1
2072 1630 1467 1
2072 1669 1754 1
2072 1677 1684 1
2072 1677 1701 1
2072 1699 1902 1
2072 1700 1526 1
2072 1716 1440 1
2072 1771 1853 1
2072 1501 1524 1
2072 1545 1616 1
2072 1545 1649 1
2072 1563 1657 1
2072 1626 1630 1
2072 1684 1701 1
2072 1449 1477 1
2072 1522 1524 1
2072 1604 1430 1
2072 1874 1466 1
2072 1599 1655 1
2072 1501 1522 1
2072 1840 1453 1
2072 1671 1767 1
2072 1563 1769 1
2072 1707 1764 1
2072 1825 1469 1
2072 1681 1525 1
2072 1683 1525 1
2072 1681 1683 1
2072 1650 1668 1
2074 1541 1431 1
2074 1545 1616 1
2074 1545 1649 1
2074 1555 1691 1
2074 1558 1606 1
2074 1562 1593 1
2074 1563 1657 1
2074 1606 1468 1
2074 1626 1630 1
2074 1684 1701 1
2074 1871 1517 1
2074 1449 1477 1
2074 1477 1519 1
2074 1522 1524 1
2074 1604 1430 1
2074 1871 1458 1
2074 1874 1466 1
2074 1921 1462 1
2074 1546 1606 1
2074 1599 1655 1
2074 1754 1789 1
2074 1501 1522 1
2074 1840 1453 1
2074 1671 1767 1
2074 1563 1769 1
2074 1707 1764 1
2074 1698 1707 1
2074 1825 1469 1
2074 1681 1525 1
2074 1683 1525 1
2074 1681 1683 1
2074 1650 1668 1
2076 1550 1872 1
2076 1602 1702 1
2076 1604 1430 1
2076 1613 1633 1
2076 1619 1700 1
2076 1691 1765 1
2076 1700 1528 1
2076 1765 1874 1
2076 1771 1853 1
2076 1871 1458 1
2076 1874 1466 1
2076 1921 1462 1
2076 1545 1604 1
2076 1546 1606 1
2076 1577 1655 1
2076 1599 1655 1
2076 1671 1701 1
2076 1699 1803 1
2076 1699 1902 1
2076 1840 1477 1
2076 1754 1789 1
2076 1501 1522 1
2076 1840 1453 1
2076 1671 1767 1
2076 1563 1769 1
2076 1698 1764 1
2076 1716 1808 1
2076 1707 1764 1
2076 1698 1707 1
2076 1825 1469 1
2076 1681 1525 1
2076 1683 1525 1
2076 1681 1683 1
2076 1650 1668 1
2078 1545 1604 1
2078 1546 1606 1
2078 1577 1655 1
2078 1577 1599 1
2078 1592 1458 1
2078 1599 1655 1
2078 1606 1431 1
2078 1671 1701 1
2078 1676 1700 1
2078 1677 1701 1
2078 1699 1803 1
2078 1699 1902 1
2078 1772 1874 1
2078 1840 1477 1
2078 1617 1677 1
2078 1634 1504 1
2078 1754 1789 1
2078 1501 1522 1
2078 1819 1920 1
2078 1840 1453 1
2078 1671 1767 1
2078 1563 1657 1
2078 1563 1769 1
2078 1698 1764 1
2078 1716 1808 1
2078 1707 1764 1
2078 1698 1707 1
2078 1825 1469 1
2078 1681 1525 1
2078 1683 1525 1
2078 1681 1683 1
2078 1650 1668 1
2080 1546 1431 1
2080 1617 1677 1
2080 1617 1510 1
2080 1634 1504 1
2080 1667 1477 1
2080 1671 1441 1
2080 1754 1789 1
2080 1771 1853 1
2080 1501 1522 1
2080 1522 1524 1
2080 1574 1466 1
2080 1819 1920 1
2080 1501 1524 1
2080 1840 1453 1
2080 1671 1767 1
2080 1563 1657 1
2080 1563 1769 1
2080 1698 1764 1
2080 1716 1808 1
2080 1707 1764 1
2080 1698 1707 1
2080 1825 1469 1
2080 1681 1525 1
2080 1683 1525 1
2080 1617 1701 1
2080 1681 1683 1
2080 1650 1668 1
2082 1574 1466 1
2082 1700 1770 1
2082 1819 1920 1
2082 1501 1524 1
2082 1840 1453 1
2082 1600 1683 1
2082 1667 1519 1
2082 1671 1767 1
2082 1560 1699 1
2082 1677 1701 1
2082 1441 1510 1
2082 1541 1555 1
2082 1669 1754 1
2082 1563 1657 1
2082 1563 1769 1
2082 1772 1874 1
2082 1698 1764 1
2082 1716 1808 1
2082 1707 1764 1
2082 1698 1707 1
2082 1699 1803 1
2082 1825 1469 1
2082 1681 1525 1
2082 1683 1525 1
2082 1617 1701 1
2082 1681 1683 1
2082 1650 1668 1
2084 1546 1431 1
2084 1592 1458 1
2084 1599 1655 1
2084 1600 1681 1
2084 1600 1667 1
2084 1634 1866 1
2084 1691 1501 1
2084 1840 1453 1
2084 1851 1521 1
2084 1871 1517 1
2084 1600 1683 1
2084 1667 1449 1
2084 1667 1519 1
2084 1671 1767 1
2084 1560 1699 1
2084 1657 1769 1
2084 1677 1701 1
2084 1699 1902 1
2084 1441 1510 1
2084 1541 1555 1
2084 1669 1754 1
2084 1803 1902 1
2084 1921 1462 1
2084 1563 1657 1
2084 1563 1769 1
2084 1772 1874 1
2084 1698 1764 1
2084 1716 1808 1
2084 1449 1519 1
2084 1707 1764 1
2084 1698 1707 1
2084 1699 1803 1
2084 1825 1469 1
2084 1681 1525 1
2084 1683 1525 1
2084 1617 1701 1
2084 1681 1683 1
2084 1650 1668 1
2086 1546 1558 1
2086 1558 1516 1
2086 1600 1683 1
2086 1634 1438 1
2086 1667 1449 1
2086 1667 1477 1
2086 1667 1519 1
2086 1671 1767 1
2086 1468 1516 1
2086 1477 1519 1
2086 1501 1504 1
2086 1560 1699 1
2086 1657 1769 1
2086 1677 1701 1
2086 1699 1902 1
2086 1819 1920 1
2086 1441 1510 1
2086 1501 1524 1
2086 1541 1555 1
2086 1669 1754 1
2086 1803 1902 1
2086 1921 1462 1
2086 1563 1657 1
2086 1563 1769 1
2086 1772 1874 1
2086 1698 1764 1
2086 1716 1808 1
2086 1449 1519 1
2086 1707 1764 1
2086 1698 1707 1
2086 1699 1803 1
2086 1825 1469 1
2086 1681 1525 1
2086 1683 1525 1
2086 1617 1701 1
2086 1681 1683 1
2086 1650 1668 1
2088 1560 1699 1
2088 1562 1593 1
2088 1657 1769 1
2088 1661 1853 1
2088 1667 1921 1
2088 1671 1684 1
2088 1677 1857 1
2088 1677 1701 1
2088 1688 1531 1
2088 1699 1902 1
2088 1819 1920 1
2088 1441 1510 1
2088 1457 1458 1
2088 1501 1524 1
2088 1541 1555 1
2088 1617 1857 1
2088 1669 1754 1
2088 1699 1458 1
2088 1767 1441 1
2088 1803 1902 1
2088 1921 1462 1
2088 1563 1657 1
2088 1563 1769 1
2088 1772 1874 1
2088 1698 1764 1
2088 1716 1808 1
2088 1449 1519 1
2088 1707 1764 1
2088 1698 1707 1
2088 1699 1803 1
2088 1825 1469 1
2088 1840 1453 1
2088 1681 1525 1
2088 1683 1525 1
2088 1599 1655 1
2088 1477 1480 1
2088 1617 1701 1
2088 1681 1683 1
2088 1650 1668 1
2090 1541 1555 1
2090 1617 1857 1
2090 1669 1754 1
2090 1699 1458 1
2090 1701 1857 1
2090 1767 1441 1
2090 1803 1902 1
2090 1866 1501 1
2090 1921 1462 1
2090 1541 1691 1
2090 1563 1657 1
2090 1563 1769 1
2090 1772 1874 1
2090 1698 1764 1
2090 1716 1808 1
2090 1449 1519 1
2090 1707 1764 1
2090 1698 1707 1
2090 1699 1803 1
2090 1825 1469 1
2090 1840 1453 1
2090 1681 1525 1
2090 1683 1525 1
2090 1599 1655 1
2090 1477 1480 1
2090 1617 1701 1
2090 1681 1683 1
2090 1650 1668 1
2092 1541 1691 1
2092 1546 1516 1
2092 1563 1657 1
2092 1563 1769 1
2092 1577 1655 1
2092 1772 1874 1
2092 1441 1510 1
2092 1538 1501 1
2092 1550 1872 1
2092 1603 1700 1
2092 1603 1613 1
2092 1698 1764 1
2092 1716 1808 1
2092 1767 1857 1
2092 1857 1441 1
2092 1449 1519 1
2092 1546 1606 1
2092 1613 1700 1
2092 1707 1764 1
2092 1894 1480 1
2092 1698 1707 1
2092 1699 1803 1
2092 1825 1469 1
2092 1840 1453 1
2092 1681 1525 1
2092 1683 1525 1
2092 1599 1655 1
2092 1894 1477 1
2092 1477 1480 1
2092 1617 1701 1
2092 1681 1683 1
2092 1650 1668 1
2094 1538 1501 1
2094 1550 1872 1
2094 1563 1592 1
2094 1573 1452 1
2094 1603 1700 1
2094 1603 1613 1
2094 1606 1431 1
2094 1613 1688 1
2094 1617 1677 1
2094 1677 1701 1
2094 1698 1764 1
2094 1716 1808 1
2094 1767 1857 1
2094 1803 1902 1
2094 1857 1441 1
2094 1449 1519 1
2094 1501 1507 1
2094 1501 1524 1
2094 1546 1606 1
2094 1595 1654 1
2094 1613 1700 1
2094 1688 1700 1
2094 1707 1764 1
2094 1767 1441 1
2094 1894 1480 1
2094 1538 1522 1
2094 1541 1555 1
2094 1553 1683 1
2094 1698 1707 1
2094 1546 1431 1
2094 1671 1857 1
2094 1699 1803 1
2094 1825 1469 1
2094 1840 1453 1
2094 1566 1531 1
2094 1681 1525 1
2094 1683 1525 1
2094 1501 1522 1
2094 1599 1655 1
2094 1894 1477 1
2094 1477 1480 1
2094 1617 1701 1
2094 1681 1683 1
2094 1650 1668 1
2096 1543 1452 1
2096 1546 1558 1
2096 1546 1606 1
2096 1595 1654 1
2096 1603 1779 1
2096 1613 1700 1
2096 1623 1458 1
2096 1642 1531 1
2096 1677 1441 1
2096 1688 1700 1
2096 1707 1764 1
2096 1767 1441 1
2096 1894 1480 1
2096 1431 1516 1
2096 1538 1522 1
2096 1538 1524 1
2096 1541 1555 1
2096 1553 1683 1
2096 1603 1452 1
2096 1698 1707 1
2096 1871 1517 1
2096 1522 1524 1
2096 1546 1431 1
2096 1671 1857 1
2096 1699 1803 1
2096 1699 1902 1
2096 1825 1469 1
2096 1840 1453 1
2096 1566 1531 1
2096 1681 1525 1
2096 1683 1525 1
2096 1669 1754 1
2096 1501 1522 1
2096 1507 1524 1
2096 1599 1655 1
2096 1894 1477 1
2096 1477 1480 1
2096 1617 1701 1
2096 1681 1683 1
2096 1650 1668 1
2098 1538 1522 1
2098 1538 1524 1
2098 1541 1555 1
2098 1541 1691 1
2098 1553 1683 1
2098 1563 1922 1
2098 1574 1783 1
2098 1603 1452 1
2098 1698 1707 1
2098 1699 1789 1
2098 1787 1851 1
2098 1840 1477 1
2098 1871 1517 1
2098 1449 1519 1
2098 1501 1507 1
2098 1501 1524 1
2098 1522 1524 1
2098 1543 1526 1
2098 1546 1431 1
2098 1671 1441 1
2098 1671 1857 1
2098 1699 1803 1
2098 1699 1902 1
2098 1803 1902 1
2098 1825 1469 1
2098 1840 1453 1
2098 1857 1441 1
2098 1566 1531 1
2098 1603 1526 1
2098 1681 1525 1
2098 1683 1525 1
2098 1669 1754 1
2098 1501 1522 1
2098 1507 1524 1
2098 1599 1655 1
2098 1894 1477 1
2098 1477 1480 1
2098 1617 1701 1
2098 1543 1603 1
2098 1677 1767 1
2098 1681 1683 1
2098 1650 1668 1
2100 1543 1526 1
2100 1546 1431 1
2100 1577 1655 1
2100 1657 1769 1
2100 1671 1441 1
2100 1671 1857 1
2100 1699 1803 1
2100 1699 1902 1
2100 1803 1902 1
2100 1825 1469 1
2100 1831 1871 1
2100 1840 1453 1
2100 1857 1441 1
2100 1566 1531 1
2100 1603 1526 1
2100 1625 1863 1
2100 1681 1525 1
2100 1683 1525 1
2100 1698 1764 1
2100 1547 1716 1
2100 1669 1754 1
2100 1501 1522 1
2100 1507 1524 1
2100 1599 1655 1
2100 1894 1480 1
2100 1894 1477 1
2100 1477 1480 1
2100 1626 1630 1
2100 1617 1701 1
2100 1543 1603 1
2100 1677 1767 1
2100 1707 1764 1
2100 1681 1683 1
2100 1650 1668 1
2102 1541 1555 1
2102 1566 1531 1
2102 1603 1526 1
2102 1623 1840 1
2102 1625 1863 1
2102 1681 1525 1
2102 1683 1525 1
2102 1698 1764 1
2102 1732 1512 1
2102 1805 1831 1
2102 1921 1462 1
2102 1501 1524 1
2102 1547 1716 1
2102 1669 1754 1
2102 1698 1707 1
2102 1501 1522 1
2102 1565 1684 1
2102 1507 1524 1
2102 1599 1655 1
2102 1894 1480 1
2102 1894 1477 1
2102 1477 1480 1
2102 1538 1522 1
2102 1626 1630 1
2102 1617 1701 1
2102 1543 1603 1
2102 1871 1517 1
2102 1677 1767 1
2102 1707 1764 1
2102 1681 1683 1
2102 1650 1668 1
2104 1538 1501 1
2104 1541 1691 1
2104 1546 1431 1
2104 1547 1716 1
2104 1669 1754 1
2104 1698 1707 1
2104 1699 1902 1
2104 1840 1448 1
2104 1431 1516 1
2104 1448 1477 1
2104 1501 1522 1
2104 1538 1524 1
2104 1565 1684 1
2104 1623 1650 1
2104 1699 1789 1
2104 1825 1469 1
2104 1857 1441 1
2104 1522 1524 1
2104 1552 1453 1
2104 1507 1524 1
2104 1599 1655 1
2104 1699 1803 1
2104 1894 1480 1
2104 1894 1477 1
2104 1477 1480 1
2104 1538 1522 1
2104 1626 1630 1
2104 1617 1701 1
2104 1543 1603 1
2104 1871 1517 1
2104 1677 1767 1
2104 1707 1764 1
2104 1681 1683 1
2104 1650 1668 1
2106 1538 1524 1
2106 1565 1684 1
2106 1623 1650 1
2106 1657 1769 1
2106 1687 1702 1
2106 1698 1764 1
2106 1699 1789 1
2106 1825 1469 1
2106 1857 1441 1
2106 1522 1524 1
2106 1552 1453 1
2106 1573 1452 1
2106 1507 1524 1
2106 1599 1655 1
2106 1630 1467 1
2106 1699 1803 1
2106 1894 1480 1
2106 1894 1477 1
2106 1477 1480 1
2106 1538 1522 1
2106 1590 1517 1
2106 1626 1630 1
2106 1617 1701 1
2106 1921 1462 1
2106 1543 1603 1
2106 1871 1517 1
2106 1677 1767 1
2106 1707 1764 1
2106 1681 1683 1
2106 1650 1668 1
2108 1539 1448 1
2108 1552 1453 1
2108 1563 1448 1
2108 1573 1452 1
2108 1573 1765 1
2108 1630 1427 1
2108 1669 1754 1
2108 1699 1902 1
2108 1765 1452 1
2108 1501 1522 1
2108 1507 1524 1
2108 1541 1691 1
2108 1547 1808 1
2108 1599 1655 1
2108 1625 1863 1
2108 1630 1467 1
2108 1699 1803 1
2108 1894 1480 1
2108 1894 1477 1
2108 1477 1480 1
2108 1538 1522 1
2108 1590 1517 1
2108 1590 1871 1
2108 1626 1630 1
2108 1449 1519 1
2108 1617 1701 1
2108 1836 1512 1
2108 1831 1453 1
2108 1921 1462 1
2108 1543 1603 1
2108 1871 1517 1
2108 1698 1707 1
2108 1677 1767 1
2108 1707 1764 1
2108 1681 1683 1
2108 1650 1668 1
2110 1541 1691 1
2110 1547 1808 1
2110 1547 1770 1
2110 1599 1655 1
2110 1625 1863 1
2110 1630 1467 1
2110 1657 1769 1
2110 1699 1803 1
2110 1699 1789 1
2110 1840 1480 1
2110 1894 1480 1
2110 1894 1477 1
2110 1477 1480 1
2110 1522 1524 1
2110 1538 1522 1
2110 1590 1517 1
2110 1590 1871 1
2110 1626 1630 1
2110 1449 1519 1
2110 1546 1516 1
2110 1546 1431 1
2110 1617 1701 1
2110 1836 1512 1
2110 1831 1453 1
2110 1921 1462 1
2110 1543 1603 1
2110 1698 1764 1
2110 1871 1517 1
2110 1698 1707 1
2110 1677 1767 1
2110 1707 1764 1
2110 1681 1683 1
2110 1650 1668 1
2112 1538 1522 1
2112 1553 1683 1
2112 1585 1752 1
2112 1590 1517 1
2112 1590 1871 1
2112 1603 1528 1
2112 1626 1630 1
2112 1699 1902 1
2112 1765 1533 1
2112 1770 1438 1
2112 1772 1874 1
2112 1449 1519 1
2112 1507 1524 1
2112 1546 1516 1
2112 1546 1431 1
2112 1566 1531 1
2112 1617 1701 1
2112 1752 1766 1
2112 1789 1803 1
2112 1836 1512 1
2112 1501 1524 1
2112 1831 1453 1
2112 1921 1462 1
2112 1543 1603 1
2112 1789 1902 1
2112 1698 1764 1
2112 1871 1517 1
2112 1698 1707 1
2112 1677 1767 1
2112 1707 1764 1
2112 1681 1683 1
2112 1650 1668 1
2114 1538 1524 1
2114 1546 1516 1
2114 1546 1431 1
2114 1552 1453 1
2114 1558 1431 1
2114 1563 1922 1
2114 1566 1531 1
2114 1617 1701 1
2114 1642 1480 1
2114 1657 1769 1
2114 1752 1766 1
2114 1789 1803 1
2114 1836 1512 1
2114 1857 1480 1
2114 1501 1524 1
2114 1626 1427 1
2114 1831 1453 1
2114 1921 1462 1
2114 1431 1516 1
2114 1543 1603 1
2114 1789 1902 1
2114 1477 1517 1
2114 1698 1764 1
2114 1871 1517 1
2114 1698 1707 1
2114 1501 1522 1
2114 1547 1770 1
2114 1677 1767 1
2114 1707 1764 1
2114 1681 1683 1
2114 1650 1668 1
2116 1563 1894 1
2116 1603 1526 1
2116 1626 1427 1
2116 1684 1448 1
2116 1699 1803 1
2116 1831 1453 1
2116 1921 1462 1
2116 1431 1516 1
2116 1543 1528 1
2116 1543 1603 1
2116 1699 1789 1
2116 1789 1902 1
2116 1477 1517 1
2116 1507 1524 1
2116 1595 1654 1
2116 1698 1764 1
2116 1854 1477 1
2116 1871 1517 1
2116 1698 1707 1
2116 1501 1522 1
2116 1547 1770 1
2116 1677 1767 1
2116 1707 1764 1
2116 1681 1683 1
2116 1650 1668 1
2118 1538 1524 1
2118 1543 1528 1
2118 1543 1603 1
2118 1543 1526 1
2118 1558 1516 1
2118 1560 1667 1
2118 1699 1789 1
2118 1699 1902 1
2118 1789 1803 1
2118 1789 1902 1
2118 1803 1902 1
2118 1825 1469 1
2118 1854 1517 1
2118 1477 1517 1
2118 1501 1507 1
2118 1507 1524 1
2118 1595 1654 1
2118 1698 1764 1
2118 1566 1603 1
2118 1854 1477 1
2118 1871 1517 1
2118 1698 1707 1
2118 1501 1522 1
2118 1522 1524 1
2118 1538 1522 1
2118 1599 1655 1
2118 1617 1701 1
2118 1906 1477 1
2118 1547 1770 1
2118 1677 1767 1
2118 1707 1764 1
2118 1681 1683 1
2118 1650 1668 1
2120 1541 1691 1
2120 1563 1679 1
2120 1577 1655 1
2120 1595 1654 1
2120 1623 1519 1
2120 1698 1764 1
2120 1854 1906 1
2120 1921 1462 1
2120 1427 1453 1
2120 1566 1603 1
2120 1854 1477 1
2120 1871 1517 1
2120 1625 1863 1
2120 1698 1707 1
2120 1431 1516 1
2120 1501 1522 1
2120 1522 1524 1
2120 1538 1522 1
2120 1543 1783 1
2120 1599 1655 1
2120 1617 1701 1
2120 1906 1477 1
2120 1547 1770 1
2120 1677 1767 1
2120 1707 1764 1
2120 1681 1683 1
2120 1650 1668 1
2122 1538 1501 1
2122 1548 1516 1
2122 1566 1603 1
2122 1606 1516 1
2122 1630 1467 1
2122 1667 1857 1
2122 1789 1803 1
2122 1854 1477 1
2122 1871 1517 1
2122 1448 1458 1
2122 1501 1507 1
2122 1616 1518 1
2122 1625 1863 1
2122 1698 1707 1
2122 1857 1441 1
2122 1431 1516 1
2122 1501 1522 1
2122 1522 1524 1
2122 1538 1522 1
2122 1543 1783 1
2122 1599 1655 1
2122 1617 1701 1
2122 1676 1770 1
2122 1906 1477 1
2122 1547 1770 1
2122 1563 1592 1
2122 1477 1517 1
2122 1677 1767 1
2122 1707 1764 1
2122 1657 1769 1
2122 1681 1683 1
2122 1650 1668 1
2124 1541 1691 1
2124 1546 1516 1
2124 1552 1453 1
2124 1616 1518 1
2124 1625 1863 1
2124 1698 1707 1
2124 1772 1874 1
2124 1789 1902 1
2124 1857 1441 1
2124 1431 1516 1
2124 1453 1493 1
2124 1501 1522 1
2124 1522 1524 1
2124 1538 1522 1
2124 1543 1783 1
2124 1547 1676 1
2124 1599 1655 1
2124 1617 1701 1
2124 1676 1770 1
2124 1698 1764 1
2124 1770 1808 1
2124 1906 1477 1
2124 1921 1462 1
2124 1543 1504 1
2124 1547 1770 1
2124 1678 1900 1
2124 1563 1592 1
2124 1477 1517 1
2124 1677 1767 1
2124 1538 1524 1
2124 1707 1764 1
2124 1657 1769 1
2124 1547 1560 1
2124 1681 1683 1
2124 1650 1668 1
2126 1538 1522 1
2126 1538 1501 1
2126 1543 1783 1
2126 1547 1676 1
2126 1599 1655 1
2126 1617 1701 1
2126 1667 1441 1
2126 1676 1770 1
2126 1698 1764 1
2126 1770 1808 1
2126 1906 1477 1
2126 1921 1462 1
2126 1504 1531 1
2126 1543 1504 1
2126 1543 1531 1
2126 1547 1770 1
2126 1566 1603 1
2126 1678 1900 1
2126 1871 1517 1
2126 1563 1592 1
2126 1477 1517 1
2126 1677 1767 1
2126 1538 1524 1
2126 1707 1764 1
2126 1657 1769 1
2126 1547 1560 1
2126 1681 1683 1
2126 1650 1668 1
2128 1543 1504 1
2128 1543 1531 1
2128 1547 1770 1
2128 1566 1603 1
2128 1603 1731 1
2128 1626 1630 1
2128 1635 1771 1
2128 1669 1754 1
2128 1676 1458 1
2128 1770 1458 1
2128 1501 1524 1
2128 1630 1467 1
2128 1678 1900 1
2128 1871 1517 1
2128 1563 1592 1
2128 1477 1517 1
2128 1501 1507 1
2128 1677 1767 1
2128 1507 1524 1
2128 1538 1524 1
2128 1707 1764 1
2128 1625 1863 1
2128 1501 1522 1
2128 1657 1769 1
2128 1789 1803 1
2128 1547 1560 1
2128 1783 1531 1
2128 1681 1683 1
2128 1650 1668 1
2130 1562 1593 1
2130 1600 1519 1
2130 1630 1467 1
2130 1678 1900 1
2130 1684 1698 1
2130 1803 1902 1
2130 1842 1528 1
2130 1871 1517 1
2130 1563 1592 1
2130 1477 1517 1
2130 1501 1507 1
2130 1538 1522 1
2130 1599 1655 1
2130 1677 1767 1
2130 1906 1517 1
2130 1507 1524 1
2130 1538 1524 1
2130 1707 1764 1
2130 1725 1906 1
2130 1497 1505 1
2130 1725 1477 1
2130 1906 1477 1
2130 1552 1453 1
2130 1625 1863 1
2130 1501 1522 1
2130 1657 1769 1
2130 1789 1803 1
2130 1547 1560 1
2130 1783 1531 1
2130 1698 1707 1
2130 1681 1683 1
2130 1650 1668 1
2132 1563 1592 1
2132 1700 1480 1
2132 1921 1462 1
2132 1476 1477 1
2132 1477 1517 1
2132 1501 1507 1
2132 1538 1522 1
2132 1599 1655 1
2132 1677 1767 1
2132 1906 1517 1
2132 1507 1524 1
2132 1538 1524 1
2132 1707 1764 1
2132 1725 1906 1
2132 1497 1505 1
2132 1725 1476 1
2132 1725 1477 1
2132 1725 1517 1
2132 1906 1476 1
2132 1906 1477 1
2132 1425 1512 1
2132 1698 1764 1
2132 1552 1453 1
2132 1625 1863 1
2132 1920 1504 1
2132 1501 1522 1
2132 1657 1769 1
2132 1789 1803 1
2132 1547 1560 1
2132 1783 1531 1
2132 1698 1707 1
2132 1681 1683 1
2132 1650 1668 1
2134 1538 1522 1
2134 1552 1676 1
2134 1563 1699 1
2134 1599 1655 1
2134 1677 1767 1
2134 1688 1480 1
2134 1872 1453 1
2134 1906 1517 1
2134 1476 1517 1
2134 1501 1524 1
2134 1507 1524 1
2134 1522 1524 1
2134 1538 1524 1
2134 1707 1764 1
2134 1725 1906 1
2134 1774 1787 1
2134 1497 1505 1
2134 1725 1476 1
2134 1725 1477 1
2134 1725 1517 1
2134 1906 1476 1
2134 1906 1477 1
2134 1425 1512 1
2134 1538 1501 1
2134 1698 1764 1
2134 1552 1453 1
2134 1625 1863 1
2134 1920 1504 1
2134 1501 1522 1
2134 1566 1603 1
2134 1657 1769 1
2134 1789 1803 1
2134 1547 1560 1
2134 1783 1531 1
2134 1698 1707 1
2134 1681 1683 1
2134 1650 1668 1
2136 1538 1524 1
2136 1701 1464 1
2136 1707 1764 1
2136 1725 1906 1
2136 1774 1787 1
2136 1787 1512 1
2136 1789 1902 1
2136 1803 1902 1
2136 1854 1906 1
2136 1497 1505 1
2136 1725 1476 1
2136 1725 1477 1
2136 1725 1517 1
2136 1725 1519 1
2136 1906 1476 1
2136 1906 1477 1
2136 1425 1512 1
2136 1439 1531 1
2136 1538 1501 1
2136 1698 1764 1
2136 1477 1517 1
2136 1501 1507 1
2136 1552 1453 1
2136 1625 1863 1
2136 1920 1504 1
2136 1501 1522 1
2136 1566 1603 1
2136 1657 1769 1
2136 1789 1803 1
2136 1547 1560 1
2136 1476 1477 1
2136 1783 1531 1
2136 1698 1707 1
2136 1681 1683 1
2136 1650 1668 1
2138 1538 1522 1
2138 1539 1699 1
2138 1568 1831 1
2138 1600 1469 1
2138 1656 1682 1
2138 1669 1754 1
2138 1671 1701 1
2138 1676 1770 1
2138 1725 1921 1
2138 1725 1476 1
2138 1725 1477 1
2138 1725 1517 1
2138 1725 1871 1
2138 1725 1519 1
2138 1854 1477 1
2138 1871 1921 1
2138 1906 1476 1
2138 1906 1477 1
2138 1425 1512 1
2138 1439 1531 1
2138 1538 1501 1
2138 1604 1725 1
2138 1616 1725 1
2138 1677 1464 1
2138 1698 1764 1
2138 1825 1469 1
2138 1477 1517 1
2138 1501 1507 1
2138 1501 1524 1
2138 1552 1453 1
2138 1625 1863 1
2138 1671 1464 1
2138 1507 1524 1
2138 1700 1480 1
2138 1920 1504 1
2138 1501 1522 1
2138 1600 1517 1
2138 1566 1603 1
2138 1657 1769 1
2138 1789 1803 1
2138 1547 1560 1
2138 1476 1477 1
2138 1783 1531 1
2138 1698 1707 1
2138 1681 1683 1
2138 1650 1668 1
2140 1538 1501 1
2140 1604 1725 1
2140 1616 1725 1
2140 1671 1677 1
2140 1677 1464 1
2140 1698 1764 1
2140 1825 1469 1
2140 1872 1453 1
2140 1477 1517 1
2140 1497 1505 1
2140 1501 1507 1
2140 1501 1524 1
2140 1552 1453 1
2140 1625 1863 1
2140 1671 1464 1
2140 1507 1524 1
2140 1604 1616 1
2140 1700 1480 1
2140 1920 1504 1
2140 1501 1522 1
2140 1600 1517 1
2140 1566 1603 1
2140 1657 1769 1
2140 1789 1803 1
2140 1547 1560 1
2140 1476 1477 1
2140 1783 1531 1
2140 1698 1707 1
2140 1681 1683 1
2140 1650 1668 1
2142 1538 1522 1
2142 1552 1453 1
2142 1593 1521 1
2142 1604 1767 1
2142 1625 1863 1
2142 1671 1464 1
2142 1701 1754 1
2142 1899 1439 1
2142 1507 1524 1
2142 1522 1524 1
2142 1604 1616 1
2142 1700 1480 1
2142 1767 1900 1
2142 1920 1504 1
2142 1501 1522 1
2142 1600 1517 1
2142 1630 1467 1
2142 1566 1603 1
2142 1669 1754 1
2142 1657 1769 1
2142 1789 1803 1
2142 1547 1560 1
2142 1803 1902 1
2142 1476 1477 1
2142 1783 1531 1
2142 1698 1707 1
2142 1681 1683 1
2142 1650 1668 1
2144 1600 1866 1
2144 1604 1616 1
2144 1626 1467 1
2144 1700 1480 1
2144 1767 1900 1
2144 1854 1477 1
2144 1920 1504 1
2144 1501 1522 1
2144 1501 1507 1
2144 1600 1517 1
2144 1626 1630 1
2144 1630 1467 1
2144 1656 1682 1
2144 1857 1441 1
2144 1698 1764 1
2144 1566 1603 1
2144 1669 1754 1
2144 1657 1769 1
2144 1789 1803 1
2144 1547 1560 1
2144 1803 1902 1
2144 1476 1477 1
2144 1783 1531 1
2144 1698 1707 1
2144 1681 1683 1
2144 1650 1668 1
2146 1564 1441 1
2146 1600 1871 1
2146 1600 1477 1
2146 1600 1517 1
2146 1626 1630 1
2146 1630 1467 1
2146 1656 1682 1
2146 1671 1464 1
2146 1857 1441 1
2146 1866 1871 1
2146 1477 1517 1
2146 1507 1524 1
2146 1538 1522 1
2146 1688 1457 1
2146 1694 1699 1
2146 1698 1764 1
2146 1834 1517 1
2146 1871 1517 1
2146 1522 1524 1
2146 1566 1603 1
2146 1669 1754 1
2146 1657 1769 1
2146 1789 1803 1
2146 1547 1560 1
2146 1707 1764 1
2146 1803 1902 1
2146 1476 1477 1
2146 1783 1531 1
2146 1698 1707 1
2146 1825 1469 1
